wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
107.0,1.0,1.0,2.0,117.0,5671.0,1.0,1.0,107.0,2.0,648.0,0.0,0.0,0.0,0.19107,0.0,0.0,5.056075,1.0,0.9907,true
3.0,4.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,1.3,875.0,0.0,0.0,0.97619,1.0,0.0,0.0,289.0,1.0,0.3333,false
1.0,1.0,0.0,5.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,true
9.0,1.0,0.0,8.0,12.0,0.0,8.0,0.0,7.0,0.40625,117.0,1.0,0.0,0.0,0.5,1.0,2.0,11.555556,4.0,1.1111,false
5.0,3.0,18.0,19.0,16.0,8.0,19.0,0.0,3.0,1.223684,424.0,0.0,0.0,0.926829,0.416667,0.0,0.0,80.0,3.0,1.0,true
6.0,3.0,0.0,21.0,39.0,0.0,0.0,21.0,5.0,0.4,201.0,1.0,2.0,0.918033,0.361111,1.0,7.0,32.166667,3.0,1.6667,true
3.0,1.0,0.0,10.0,46.0,3.0,0.0,10.0,3.0,2.0,257.0,0.0,0.0,0.0,0.466667,0.0,0.0,84.666667,1.0,0.6667,true
6.0,4.0,0.0,34.0,48.0,1.0,10.0,28.0,5.0,2.0,282.0,0.0,0.0,0.938272,0.4,2.0,13.0,46.0,8.0,3.6667,true
3.0,1.0,0.0,2.0,6.0,0.0,0.0,2.0,3.0,0.0,24.0,0.0,1.0,0.0,0.666667,0.0,0.0,6.666667,1.0,0.6667,false
55.0,1.0,5.0,97.0,116.0,1101.0,74.0,43.0,10.0,0.912037,1105.0,1.0,6.0,0.0,0.149691,0.0,0.0,18.872727,18.0,2.1818,false
28.0,3.0,0.0,42.0,61.0,370.0,13.0,34.0,26.0,1.0,533.0,0.0,0.0,0.564516,0.181548,1.0,3.0,18.0,10.0,1.8214,false
3.0,3.0,0.0,6.0,7.0,1.0,1.0,5.0,3.0,2.0,42.0,0.0,0.0,0.953488,0.833333,1.0,6.0,13.0,1.0,0.6667,false
3.0,4.0,0.0,13.0,5.0,3.0,13.0,0.0,3.0,2.0,16.0,0.0,0.0,1.0,0.555556,0.0,0.0,4.333333,0.0,0.0,false
15.0,1.0,0.0,13.0,26.0,1.0,12.0,2.0,14.0,0.553571,477.0,1.0,1.0,0.0,0.383333,0.0,0.0,30.533333,6.0,2.4667,false
11.0,2.0,1.0,10.0,29.0,53.0,7.0,3.0,11.0,0.8,125.0,1.0,0.0,0.714286,0.327273,1.0,5.0,10.272727,4.0,1.4545,true
3.0,4.0,0.0,10.0,34.0,3.0,1.0,9.0,1.0,2.0,169.0,0.0,0.0,0.990566,0.666667,1.0,1.0,55.333333,1.0,0.6667,false
1.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,true
10.0,4.0,0.0,9.0,23.0,23.0,1.0,8.0,10.0,0.555556,89.0,0.0,1.0,0.905263,0.28,3.0,22.0,7.8,2.0,1.0,false
3.0,7.0,0.0,15.0,26.0,0.0,0.0,15.0,2.0,0.0,171.0,0.75,3.0,0.985185,0.444444,3.0,4.0,54.666667,6.0,3.0,true
45.0,2.0,0.0,60.0,112.0,932.0,23.0,41.0,15.0,0.568182,1178.0,0.6,1.0,0.328125,0.175926,1.0,1.0,25.066667,12.0,1.2222,true
24.0,1.0,0.0,4.0,30.0,0.0,4.0,0.0,21.0,0.543478,481.0,1.0,0.0,0.0,0.316667,0.0,0.0,18.875,8.0,1.6667,true
3.0,4.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,1.3,875.0,0.0,0.0,0.97619,1.0,0.0,0.0,289.0,1.0,0.3333,false
65.0,1.0,0.0,7.0,135.0,508.0,6.0,4.0,59.0,0.7375,2297.0,0.85,12.0,0.0,0.151562,0.0,0.0,34.030769,18.0,1.8462,true
4.0,2.0,0.0,2.0,6.0,6.0,0.0,2.0,4.0,1.0,26.0,0.0,1.0,0.966667,0.5625,0.0,0.0,5.25,1.0,0.25,false
6.0,5.0,0.0,26.0,27.0,15.0,1.0,25.0,4.0,2.0,226.0,0.0,0.0,0.977064,0.533333,2.0,4.0,36.666667,6.0,1.6667,true
6.0,3.0,0.0,9.0,26.0,15.0,0.0,9.0,6.0,2.0,160.0,0.0,0.0,0.975124,0.444444,2.0,6.0,25.666667,4.0,1.3333,true
2.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,1.0,1.0,false
3.0,4.0,0.0,18.0,31.0,1.0,1.0,17.0,3.0,2.0,152.0,0.0,0.0,0.974359,0.5,2.0,3.0,49.666667,8.0,3.0,true
6.0,3.0,0.0,24.0,31.0,0.0,2.0,22.0,6.0,0.333333,213.0,1.0,2.0,0.934211,0.305556,2.0,7.0,34.0,4.0,1.3333,false
41.0,3.0,0.0,4.0,66.0,742.0,2.0,2.0,40.0,0.95,337.0,1.0,0.0,0.74,0.148218,3.0,14.0,7.195122,3.0,1.0,false
13.0,1.0,0.0,2.0,27.0,0.0,1.0,1.0,13.0,0.694444,168.0,0.0,1.0,0.0,0.4,0.0,0.0,11.692308,6.0,1.6923,true
5.0,1.0,0.0,5.0,7.0,10.0,1.0,4.0,5.0,2.0,30.0,0.0,0.0,0.0,0.25,0.0,0.0,5.0,1.0,0.8,false
9.0,1.0,0.0,12.0,32.0,0.0,12.0,0.0,8.0,0.6875,276.0,1.0,0.0,0.0,0.555556,0.0,0.0,29.0,5.0,2.1111,true
10.0,3.0,0.0,23.0,59.0,7.0,1.0,22.0,7.0,0.644444,505.0,1.0,2.0,0.861538,0.3,1.0,9.0,49.0,13.0,3.9,true
5.0,1.0,0.0,6.0,5.0,10.0,6.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,1.0,1.0,false
81.0,2.0,0.0,10.0,167.0,0.0,1.0,9.0,75.0,0.841667,1040.0,1.0,1.0,0.520958,0.114403,2.0,7.0,11.654321,10.0,1.1728,false
3.0,4.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,0.5,314.0,0.0,0.0,0.97619,1.0,0.0,0.0,103.333333,1.0,0.3333,true
3.0,4.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,0.5,487.0,0.0,0.0,0.97619,1.0,0.0,0.0,161.0,1.0,0.3333,true
12.0,1.0,0.0,5.0,23.0,54.0,0.0,5.0,12.0,0.454545,139.0,1.0,1.0,0.0,0.533333,0.0,0.0,10.5,1.0,0.8333,false
6.0,3.0,0.0,28.0,58.0,3.0,1.0,28.0,5.0,0.6,332.0,1.0,2.0,0.918033,0.361111,1.0,7.0,54.0,9.0,2.6667,false
11.0,1.0,0.0,8.0,15.0,0.0,8.0,0.0,11.0,0.425,234.0,1.0,0.0,0.0,0.515152,0.0,0.0,19.909091,4.0,1.7273,true
8.0,2.0,0.0,6.0,25.0,0.0,1.0,5.0,8.0,0.485714,183.0,1.0,2.0,0.65,0.34375,1.0,5.0,21.25,6.0,1.625,true
3.0,4.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,1.423077,3769.0,0.0,0.0,0.97619,1.0,0.0,0.0,1251.0,1.0,0.3333,false
2.0,5.0,0.0,5.0,7.0,1.0,0.0,5.0,2.0,2.0,35.0,0.0,0.0,0.982143,0.75,2.0,7.0,16.5,1.0,0.5,true
4.0,1.0,0.0,4.0,13.0,0.0,2.0,2.0,4.0,0.166667,76.0,1.0,1.0,0.0,0.75,0.0,0.0,17.5,2.0,1.0,true
3.0,3.0,2.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,6.0,0.0,0.0,0.972603,0.666667,0.0,0.0,1.0,1.0,0.6667,false
1.0,1.0,0.0,6.0,1.0,0.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,true
4.0,1.0,0.0,4.0,4.0,6.0,4.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,1.0,1.0,false
1.0,1.0,0.0,4.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,false
22.0,1.0,0.0,2.0,49.0,221.0,1.0,1.0,20.0,0.964286,341.0,1.0,1.0,0.0,0.143939,0.0,0.0,14.318182,2.0,1.0,true
10.0,2.0,0.0,6.0,19.0,0.0,2.0,4.0,10.0,0.111111,58.0,0.0,1.0,0.689655,0.325,1.0,1.0,4.7,1.0,0.9,false
3.0,1.0,0.0,8.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,true
3.0,4.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,0.5,314.0,0.0,0.0,0.97619,1.0,0.0,0.0,103.333333,1.0,0.3333,true
7.0,3.0,3.0,16.0,22.0,0.0,10.0,9.0,7.0,0.416667,146.0,1.0,2.0,0.934211,0.357143,2.0,4.0,19.571429,3.0,1.1429,false
13.0,4.0,1.0,16.0,49.0,40.0,2.0,14.0,13.0,0.638889,352.0,0.666667,3.0,0.946903,0.188034,4.0,11.0,25.846154,2.0,1.1538,true
13.0,4.0,1.0,4.0,26.0,8.0,2.0,2.0,12.0,0.541667,257.0,0.5,0.0,0.771429,0.269231,2.0,4.0,18.615385,5.0,1.8462,true
4.0,3.0,0.0,6.0,5.0,0.0,6.0,0.0,2.0,1.095238,54.0,0.0,0.0,0.944444,0.666667,0.0,0.0,10.75,1.0,0.25,true
1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,false
7.0,2.0,0.0,3.0,19.0,0.0,0.0,3.0,7.0,0.0,64.0,1.0,1.0,0.684211,0.428571,1.0,5.0,8.0,1.0,0.8571,false
10.0,3.0,4.0,124.0,15.0,27.0,120.0,5.0,9.0,0.888889,87.0,1.0,2.0,0.898734,0.288889,0.0,0.0,6.9,1.0,0.8,false
1.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,true
3.0,1.0,0.0,1.0,15.0,3.0,0.0,1.0,3.0,1.5,124.0,1.0,0.0,0.0,0.333333,0.0,0.0,40.0,6.0,2.6667,false
1.0,6.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,false
7.0,6.0,5.0,12.0,15.0,1.0,7.0,6.0,5.0,0.333333,75.0,1.0,1.0,0.962406,0.342857,2.0,5.0,9.571429,2.0,1.0,true
3.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,0.95,0.833333,0.0,0.0,1.0,1.0,0.6667,true
8.0,3.0,0.0,13.0,27.0,0.0,0.0,13.0,7.0,0.285714,117.0,1.0,1.0,0.965517,0.270833,2.0,5.0,13.5,2.0,1.0,true
55.0,1.0,0.0,12.0,112.0,0.0,5.0,7.0,51.0,0.831481,576.0,1.0,3.0,0.0,0.214141,0.0,0.0,9.290909,5.0,1.4182,true
46.0,1.0,0.0,3.0,53.0,1009.0,2.0,1.0,45.0,0.966667,245.0,0.0,0.0,0.0,0.190217,0.0,0.0,4.195652,1.0,0.9783,false
5.0,1.0,0.0,7.0,10.0,10.0,7.0,0.0,5.0,2.0,85.0,0.0,0.0,0.0,0.2,0.0,0.0,16.0,5.0,3.0,true
10.0,1.0,1.0,6.0,41.0,0.0,3.0,3.0,7.0,0.333333,437.0,0.666667,1.0,0.0,0.475,0.0,0.0,42.4,1.0,0.8,true
4.0,2.0,1.0,6.0,19.0,0.0,1.0,6.0,4.0,0.333333,164.0,1.0,1.0,0.823529,0.5,1.0,4.0,39.75,11.0,3.25,false
2.0,1.0,0.0,7.0,24.0,1.0,3.0,4.0,2.0,2.0,109.0,0.0,0.0,0.0,0.5,0.0,0.0,53.5,1.0,0.5,true
9.0,1.0,0.0,0.0,9.0,36.0,0.0,0.0,9.0,1.125,19.0,0.0,0.0,0.0,0.555556,0.0,0.0,0.0,1.0,1.0,false
5.0,1.0,1.0,5.0,17.0,8.0,4.0,1.0,5.0,0.75,107.0,0.0,0.0,0.0,0.6,0.0,0.0,20.2,12.0,3.0,true
11.0,2.0,0.0,3.0,38.0,49.0,0.0,3.0,10.0,0.6,402.0,1.0,1.0,0.181818,0.275,0.0,0.0,35.363636,6.0,2.5455,true
1.0,1.0,0.0,6.0,1.0,0.0,6.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,false
18.0,1.0,0.0,0.0,20.0,3.0,0.0,0.0,10.0,0.329412,830.0,1.0,0.0,0.0,0.685185,0.0,0.0,44.833333,8.0,3.1111,true
2.0,3.0,0.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,13.0,0.0,0.0,0.97619,0.75,1.0,1.0,5.5,1.0,0.5,false
1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,338.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,true
5.0,3.0,0.0,5.0,12.0,10.0,2.0,3.0,5.0,2.0,39.0,0.0,0.0,0.98,0.7,2.0,4.0,6.8,1.0,0.8,true
3.0,2.0,0.0,3.0,5.0,3.0,1.0,2.0,0.0,2.0,24.0,0.0,0.0,0.5,0.555556,0.0,0.0,7.0,2.0,1.3333,false
3.0,3.0,0.0,7.0,8.0,3.0,2.0,5.0,3.0,2.0,23.0,0.0,0.0,0.952381,0.555556,1.0,1.0,6.666667,1.0,0.6667,false
42.0,1.0,0.0,3.0,68.0,375.0,1.0,2.0,29.0,0.780488,2044.0,1.0,0.0,0.0,0.226481,0.0,0.0,47.380952,33.0,3.1429,false
5.0,2.0,0.0,4.0,7.0,0.0,3.0,1.0,5.0,0.0,45.0,0.0,0.0,0.966667,0.4,0.0,0.0,7.8,1.0,0.2,false
3.0,3.0,0.0,7.0,7.0,3.0,2.0,5.0,3.0,2.0,25.0,0.0,0.0,0.953488,0.555556,1.0,1.0,7.333333,1.0,0.6667,false
71.0,2.0,3.0,23.0,181.0,1581.0,4.0,20.0,43.0,0.878882,2909.0,0.73913,4.0,0.557692,0.15102,2.0,11.0,39.647887,12.0,1.662,true
4.0,4.0,0.0,1.0,11.0,4.0,0.0,1.0,2.0,1.282051,3800.0,0.0,0.0,0.953488,0.5,2.0,2.0,945.75,2.0,0.75,false
5.0,3.0,0.0,20.0,33.0,0.0,1.0,20.0,4.0,0.416667,237.0,1.0,1.0,0.933333,0.333333,2.0,6.0,45.8,4.0,2.0,false
0.0,1.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
2.0,1.0,0.0,1.0,23.0,1.0,1.0,0.0,2.0,2.0,145.0,0.0,0.0,0.0,0.5,0.0,0.0,71.5,8.0,4.0,true
3.0,4.0,0.0,9.0,29.0,3.0,2.0,9.0,2.0,2.0,107.0,0.0,0.0,0.990566,0.666667,1.0,1.0,34.666667,1.0,0.6667,false
43.0,2.0,0.0,12.0,140.0,573.0,1.0,11.0,41.0,0.755102,1105.0,0.785714,2.0,0.236364,0.153101,0.0,0.0,24.372093,2.0,1.0465,true
26.0,1.0,1.0,14.0,86.0,315.0,9.0,5.0,23.0,0.884444,1122.0,0.888889,6.0,0.0,0.22,0.0,0.0,41.807692,40.0,5.0,true
4.0,1.0,0.0,4.0,16.0,0.0,1.0,3.0,3.0,0.5,242.0,1.0,0.0,0.0,0.4375,0.0,0.0,58.5,6.0,3.0,false
2.0,3.0,0.0,3.0,5.0,0.0,0.0,3.0,2.0,0.0,18.0,0.0,1.0,0.964286,0.666667,1.0,1.0,7.5,1.0,0.5,false
39.0,1.0,0.0,1.0,56.0,469.0,1.0,0.0,39.0,0.578947,198.0,0.0,0.0,0.0,0.25641,0.0,0.0,4.051282,1.0,0.9744,true
13.0,1.0,0.0,38.0,32.0,0.0,25.0,14.0,13.0,0.333333,301.0,1.0,1.0,0.0,0.211538,0.0,0.0,22.0,4.0,1.8462,false
18.0,1.0,0.0,44.0,38.0,151.0,43.0,1.0,17.0,0.941176,274.0,0.0,0.0,0.0,0.235294,0.0,0.0,14.166667,5.0,1.6667,true
8.0,5.0,0.0,11.0,15.0,14.0,1.0,10.0,7.0,0.839286,100.0,1.0,0.0,0.958333,0.47619,1.0,2.0,10.5,1.0,0.75,true
7.0,3.0,0.0,18.0,28.0,0.0,0.0,18.0,7.0,0.0,143.0,1.0,1.0,0.934211,0.285714,2.0,7.0,19.285714,2.0,1.1429,false
3.0,3.0,0.0,10.0,12.0,3.0,1.0,9.0,3.0,2.0,50.0,0.0,0.0,0.95,0.5,1.0,6.0,15.666667,1.0,0.6667,true
3.0,1.0,0.0,3.0,7.0,3.0,3.0,0.0,3.0,2.0,33.0,0.0,0.0,0.0,0.555556,0.0,0.0,10.0,3.0,1.6667,false
15.0,3.0,11.0,20.0,48.0,101.0,16.0,6.0,10.0,0.821429,280.0,1.0,2.0,0.933333,0.348148,0.0,0.0,17.533333,1.0,0.9333,true
8.0,3.0,0.0,11.0,33.0,8.0,1.0,10.0,8.0,0.428571,164.0,1.0,1.0,0.965517,0.3,2.0,5.0,19.375,16.0,2.75,true
3.0,2.0,1.0,31.0,28.0,3.0,22.0,29.0,3.0,2.0,225.0,0.0,0.0,0.98913,0.761905,0.0,0.0,74.0,5.0,1.6667,false
5.0,3.0,0.0,14.0,45.0,4.0,0.0,14.0,4.0,0.5,244.0,1.0,1.0,0.9375,0.36,2.0,5.0,47.6,11.0,2.8,true
30.0,1.0,1.0,9.0,33.0,0.0,9.0,0.0,30.0,0.422414,933.0,1.0,0.0,0.0,0.4,0.0,0.0,29.966667,5.0,2.1667,true
1.0,1.0,0.0,27.0,1.0,0.0,26.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,false
1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,false
2.0,5.0,0.0,8.0,14.0,1.0,1.0,7.0,1.0,2.0,50.0,0.0,0.0,0.995283,0.625,2.0,2.0,24.0,1.0,0.5,false
57.0,1.0,0.0,24.0,146.0,1224.0,19.0,9.0,50.0,0.895408,1289.0,0.828571,3.0,0.0,0.115288,0.0,0.0,21.0,16.0,1.7018,true
21.0,1.0,0.0,4.0,41.0,0.0,3.0,2.0,21.0,0.59,357.0,1.0,0.0,0.0,0.261905,0.0,0.0,15.761905,4.0,1.619,false
5.0,2.0,0.0,3.0,13.0,4.0,2.0,3.0,5.0,1.0,61.0,1.0,3.0,0.904762,0.5,1.0,1.0,10.0,1.0,0.4,true
25.0,1.0,0.0,3.0,71.0,254.0,2.0,1.0,20.0,0.892857,582.0,1.0,1.0,0.0,0.152727,0.0,0.0,22.0,3.0,1.08,false
7.0,1.0,1.0,2.0,14.0,19.0,2.0,1.0,5.0,0.833333,76.0,1.0,0.0,0.0,0.375,0.0,0.0,9.714286,2.0,0.8571,false
8.0,2.0,0.0,4.0,11.0,0.0,2.0,2.0,8.0,0.214286,105.0,1.0,0.0,0.722222,0.5,1.0,6.0,11.875,4.0,1.125,false
13.0,3.0,0.0,42.0,36.0,22.0,38.0,5.0,12.0,0.416667,330.0,0.0,0.0,0.865854,0.182692,2.0,22.0,24.307692,13.0,2.4615,true
1.0,3.0,0.0,4.0,2.0,0.0,2.0,2.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,true
10.0,1.0,0.0,8.0,21.0,0.0,1.0,8.0,10.0,0.711111,205.0,0.0,5.0,0.0,0.4,0.0,0.0,18.5,3.0,1.7,false
1.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,true
3.0,4.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,0.5,426.0,0.0,0.0,0.97619,1.0,0.0,0.0,140.666667,1.0,0.3333,true
6.0,2.0,0.0,3.0,26.0,3.0,1.0,2.0,6.0,0.733333,462.0,0.0,0.0,0.772727,0.458333,1.0,1.0,75.0,2.0,1.0,true
9.0,3.0,0.0,57.0,49.0,0.0,33.0,24.0,8.0,0.583333,536.0,1.0,2.0,0.910256,0.3125,2.0,7.0,58.222222,5.0,1.3333,false
5.0,3.0,10.0,10.0,16.0,8.0,10.0,0.0,3.0,1.24359,1171.0,0.0,0.0,0.926829,0.333333,0.0,0.0,217.6,2.0,0.8,true
3.0,4.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,0.5,595.0,0.0,0.0,0.97619,1.0,0.0,0.0,197.0,1.0,0.3333,true
2.0,5.0,0.0,5.0,7.0,1.0,0.0,5.0,2.0,2.0,36.0,0.0,0.0,0.982456,0.75,1.0,6.0,17.0,1.0,0.5,true
14.0,2.0,0.0,10.0,29.0,0.0,8.0,2.0,14.0,0.269231,332.0,1.0,1.0,0.785714,0.410714,1.0,1.0,22.571429,6.0,1.6429,false
29.0,1.0,0.0,24.0,44.0,0.0,23.0,1.0,21.0,0.640625,1655.0,0.0625,1.0,0.0,0.242063,0.0,0.0,55.517241,11.0,3.0,false
109.0,2.0,1.0,20.0,134.0,5826.0,5.0,17.0,108.0,0.967949,837.0,0.769231,3.0,0.47549,0.153846,0.0,0.0,6.559633,4.0,1.1651,false
22.0,2.0,3.0,6.0,42.0,143.0,4.0,2.0,19.0,0.714286,251.0,1.0,1.0,0.820755,0.217172,1.0,4.0,10.272727,3.0,1.0455,true
7.0,1.0,0.0,2.0,10.0,13.0,0.0,2.0,2.0,0.861111,99.0,0.75,2.0,0.0,0.571429,0.0,0.0,11.428571,1.0,0.8571,false
20.0,2.0,0.0,12.0,48.0,0.0,2.0,10.0,18.0,0.447368,184.0,0.0,2.0,0.540541,0.258333,1.0,1.0,8.1,2.0,0.9,false
2.0,4.0,0.0,8.0,11.0,1.0,0.0,8.0,2.0,2.0,44.0,0.0,0.0,0.979592,0.75,1.0,6.0,21.0,1.0,0.5,true
13.0,2.0,0.0,3.0,36.0,0.0,1.0,2.0,13.0,0.083333,369.0,0.0,1.0,0.5,0.230769,0.0,0.0,27.307692,2.0,1.0,false
10.0,2.0,0.0,3.0,21.0,0.0,0.0,3.0,10.0,0.62963,99.0,1.0,1.0,0.590909,0.35,1.0,7.0,8.6,2.0,1.1,false
11.0,4.0,1.0,17.0,45.0,39.0,10.0,10.0,9.0,0.8,333.0,1.0,0.0,0.964286,0.309091,1.0,2.0,28.909091,4.0,1.5455,false
2.0,2.0,0.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,10.0,0.0,0.0,0.8,0.666667,0.0,0.0,4.0,1.0,0.5,true
5.0,3.0,0.0,16.0,20.0,0.0,2.0,14.0,5.0,0.0,86.0,1.0,1.0,0.946667,0.333333,2.0,7.0,16.0,2.0,1.0,false
2.0,6.0,0.0,5.0,12.0,1.0,0.0,5.0,2.0,2.0,70.0,0.0,0.0,0.984615,0.75,1.0,6.0,34.0,1.0,0.5,true
3.0,2.0,2.0,5.0,4.0,3.0,4.0,1.0,3.0,2.0,10.0,0.0,0.0,0.942857,1.0,0.0,0.0,2.333333,1.0,0.6667,false
5.0,4.0,0.0,9.0,31.0,2.0,2.0,7.0,4.0,0.333333,151.0,1.0,1.0,0.981308,0.4,1.0,2.0,28.6,1.0,0.8,false
