wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
2.0,4.0,0.0,4.0,4.0,0.0,2.0,2.0,2.0,0.0,14.0,1.0,1.0,0.944444,0.75,0.0,0.0,5.5,1.0,0.5,false
2.0,1.0,0.0,4.0,2.0,1.0,4.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,1.0,1.0,false
3.0,2.0,3.0,7.0,8.0,1.0,3.0,4.0,2.0,0.5,28.0,1.0,1.0,0.857143,0.583333,0.0,0.0,8.0,1.0,0.6667,false
10.0,1.0,0.0,26.0,111.0,45.0,5.0,23.0,9.0,2.0,957.0,0.0,0.0,0.0,0.3,0.0,0.0,94.7,25.0,3.7,false
1.0,1.0,0.0,6.0,1.0,0.0,6.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,false
10.0,2.0,0.0,7.0,30.0,25.0,2.0,6.0,8.0,0.518519,189.0,1.0,1.0,0.703704,0.55,1.0,2.0,17.6,2.0,0.9,false
20.0,2.0,0.0,7.0,29.0,154.0,4.0,4.0,13.0,0.967419,213.0,0.428571,2.0,0.413793,0.233333,0.0,0.0,8.6,4.0,1.05,false
6.0,1.0,0.0,6.0,22.0,0.0,2.0,5.0,5.0,0.466667,89.0,1.0,0.0,0.0,0.55,0.0,0.0,13.333333,4.0,1.1667,false
6.0,1.0,0.0,2.0,9.0,9.0,1.0,0.0,6.0,0.4,40.0,1.0,0.0,0.0,0.666667,0.0,0.0,5.5,2.0,1.0,false
3.0,1.0,0.0,10.0,4.0,1.0,10.0,0.0,1.0,0.75,32.0,0.25,3.0,0.0,0.75,0.0,0.0,8.333333,1.0,0.3333,false
12.0,5.0,0.0,3.0,25.0,66.0,0.0,0.0,12.0,2.0,67.0,0.0,0.0,0.91791,0.472222,1.0,1.0,4.583333,1.0,0.9167,false
28.0,1.0,0.0,20.0,83.0,374.0,15.0,0.0,25.0,1.012346,926.0,0.166667,0.0,0.0,0.226337,0.0,0.0,31.642857,22.0,2.4643,false
3.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0,3.0,0.5,14.0,1.0,0.0,0.0,0.666667,0.0,0.0,3.333333,1.0,0.6667,false
7.0,1.0,0.0,6.0,25.0,15.0,6.0,0.0,5.0,0.5,1207.0,1.0,0.0,0.0,0.291667,0.0,0.0,171.285714,4.0,2.4286,false
10.0,1.0,2.0,8.0,15.0,29.0,2.0,6.0,8.0,0.777778,67.0,1.0,1.0,0.0,0.65,0.0,0.0,5.3,2.0,1.0,false
3.0,1.0,0.0,10.0,4.0,0.0,10.0,1.0,3.0,0.5,20.0,1.0,1.0,0.0,0.555556,0.0,0.0,5.0,1.0,0.6667,false
4.0,2.0,0.0,6.0,10.0,4.0,1.0,5.0,2.0,0.666667,27.0,1.0,1.0,0.5,0.5,0.0,0.0,5.5,1.0,0.5,false
1.0,3.0,0.0,3.0,2.0,0.0,1.0,3.0,1.0,2.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,false
22.0,1.0,1.0,22.0,72.0,121.0,14.0,9.0,22.0,0.877551,469.0,1.0,1.0,0.0,0.166667,0.0,0.0,20.0,8.0,1.8182,false
10.0,1.0,0.0,2.0,16.0,23.0,1.0,2.0,9.0,0.5,88.0,1.0,1.0,0.0,0.433333,0.0,0.0,7.2,2.0,1.0,false
5.0,2.0,0.0,4.0,21.0,0.0,0.0,0.0,4.0,0.166667,144.0,1.0,0.0,0.636364,0.533333,1.0,1.0,27.2,5.0,2.4,false
14.0,3.0,0.0,17.0,65.0,91.0,3.0,16.0,7.0,2.0,440.0,0.0,0.0,0.74,0.276786,2.0,3.0,30.428571,1.0,0.9286,false
12.0,4.0,0.0,7.0,23.0,30.0,0.0,7.0,12.0,0.8,121.0,1.0,0.0,0.847222,0.708333,0.0,0.0,8.666667,1.0,0.9167,false
3.0,5.0,2.0,13.0,34.0,3.0,2.0,11.0,1.0,2.0,152.0,0.0,0.0,0.977011,1.0,0.0,0.0,49.666667,1.0,0.6667,false
1.0,1.0,0.0,22.0,1.0,0.0,22.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,false
3.0,3.0,0.0,8.0,15.0,0.0,1.0,7.0,3.0,0.833333,78.0,0.666667,2.0,0.875,0.444444,0.0,0.0,24.0,1.0,0.6667,false
3.0,1.0,0.0,4.0,4.0,0.0,4.0,0.0,3.0,0.5,20.0,1.0,0.0,0.0,0.666667,0.0,0.0,5.0,1.0,0.6667,false
9.0,1.0,6.0,11.0,12.0,28.0,6.0,0.0,9.0,0.75,45.0,1.0,1.0,0.0,0.333333,0.0,0.0,3.777778,1.0,0.7778,false
7.0,1.0,2.0,4.0,13.0,21.0,2.0,0.0,7.0,2.0,43.0,0.0,0.0,0.0,0.761905,0.0,0.0,5.142857,1.0,0.8571,false
8.0,1.0,0.0,10.0,27.0,28.0,5.0,0.0,4.0,2.0,198.0,0.0,0.0,0.0,0.71875,0.0,0.0,23.75,2.0,1.0,false
2.0,1.0,0.0,11.0,2.0,1.0,10.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,false
4.0,1.0,0.0,5.0,9.0,0.0,4.0,0.0,4.0,0.333333,34.0,1.0,1.0,0.0,0.5,0.0,0.0,7.0,1.0,0.75,false
4.0,1.0,0.0,6.0,10.0,6.0,4.0,2.0,4.0,2.0,63.0,0.0,0.0,0.0,0.333333,0.0,0.0,14.75,2.0,1.25,false
11.0,1.0,0.0,13.0,12.0,55.0,11.0,2.0,10.0,1.0,20.0,0.0,1.0,0.0,0.52,0.0,0.0,0.727273,1.0,0.9091,false
4.0,2.0,0.0,6.0,10.0,4.0,1.0,5.0,2.0,0.666667,27.0,1.0,1.0,0.5,0.5,0.0,0.0,5.5,1.0,0.5,false
5.0,2.0,0.0,9.0,39.0,4.0,2.0,7.0,5.0,0.666667,228.0,1.0,2.0,0.826087,0.6,1.0,1.0,44.0,1.0,0.8,false
11.0,1.0,0.0,3.0,19.0,1.0,2.0,2.0,11.0,0.45,67.0,1.0,1.0,0.0,0.318182,0.0,0.0,4.909091,1.0,0.9091,false
6.0,1.0,5.0,8.0,7.0,7.0,5.0,3.0,6.0,0.7,28.0,1.0,1.0,0.0,0.444444,0.0,0.0,3.333333,1.0,0.8333,false
2.0,1.0,1.0,6.0,4.0,1.0,3.0,3.0,2.0,2.0,8.0,0.0,0.0,0.0,0.625,0.0,0.0,3.0,1.0,0.5,false
16.0,1.0,0.0,10.0,51.0,70.0,2.0,9.0,11.0,0.5,205.0,1.0,0.0,0.0,0.28125,0.0,0.0,11.6875,5.0,1.4375,false
4.0,1.0,0.0,12.0,4.0,6.0,11.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,true
22.0,4.0,0.0,7.0,36.0,161.0,0.0,7.0,22.0,0.895238,243.0,1.0,0.0,0.743902,0.363636,2.0,2.0,9.590909,1.0,0.9545,false
7.0,1.0,0.0,9.0,12.0,0.0,7.0,3.0,7.0,0.5,40.0,1.0,1.0,0.0,0.428571,0.0,0.0,4.428571,1.0,0.8571,false
4.0,1.0,0.0,6.0,17.0,0.0,4.0,0.0,2.0,0.666667,58.0,0.5,1.0,0.0,0.833333,0.0,0.0,13.0,2.0,0.75,false
2.0,1.0,0.0,4.0,9.0,1.0,1.0,3.0,2.0,2.0,43.0,0.0,0.0,0.0,0.5,1.0,1.0,20.5,7.0,3.5,false
12.0,2.0,0.0,9.0,21.0,34.0,4.0,5.0,12.0,0.772727,150.0,1.0,2.0,0.473684,0.316667,1.0,8.0,10.833333,2.0,0.9167,false
4.0,2.0,0.0,5.0,6.0,4.0,1.0,4.0,2.0,0.666667,21.0,1.0,1.0,0.5,0.5,0.0,0.0,4.0,1.0,0.5,false
11.0,1.0,0.0,16.0,16.0,31.0,14.0,4.0,8.0,0.8,77.0,0.833333,3.0,0.0,0.26,0.0,0.0,5.454545,1.0,0.8182,false
2.0,1.0,0.0,15.0,2.0,1.0,15.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,false
5.0,6.0,0.0,8.0,31.0,4.0,0.0,8.0,5.0,0.5,108.0,1.0,0.0,0.956044,0.466667,1.0,1.0,20.4,2.0,1.0,false
37.0,4.0,0.0,17.0,91.0,506.0,0.0,17.0,31.0,0.905556,620.0,1.0,0.0,0.628866,0.412162,2.0,2.0,15.351351,1.0,0.973,false
13.0,6.0,0.0,17.0,61.0,72.0,1.0,0.0,11.0,0.666667,380.0,1.0,0.0,0.92029,0.207692,4.0,6.0,28.153846,5.0,1.3846,false
2.0,2.0,0.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,10.0,0.0,0.0,0.833333,0.666667,0.0,0.0,4.0,1.0,0.5,false
13.0,2.0,0.0,10.0,33.0,52.0,6.0,4.0,13.0,0.333333,206.0,1.0,2.0,0.45,0.282051,1.0,1.0,14.692308,5.0,1.1538,false
1.0,1.0,0.0,6.0,1.0,0.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,false
15.0,1.0,0.0,14.0,20.0,49.0,12.0,4.0,15.0,0.765306,127.0,1.0,2.0,0.0,0.26,0.0,0.0,7.0,1.0,0.7333,false
5.0,1.0,0.0,10.0,48.0,10.0,1.0,9.0,4.0,2.0,489.0,0.0,0.0,0.0,0.314286,0.0,0.0,96.8,13.0,3.4,false
20.0,1.0,0.0,37.0,20.0,190.0,32.0,6.0,20.0,2.0,20.0,0.0,0.0,0.0,0.3625,0.0,0.0,0.0,1.0,1.0,false
6.0,1.0,0.0,6.0,38.0,13.0,2.0,4.0,5.0,0.2,180.0,1.0,0.0,0.0,0.666667,0.0,0.0,28.833333,1.0,0.6667,false
8.0,5.0,0.0,6.0,28.0,0.0,0.0,6.0,8.0,0.619048,110.0,1.0,0.0,0.923913,0.458333,1.0,2.0,12.375,1.0,0.875,false
5.0,1.0,1.0,11.0,11.0,0.0,9.0,0.0,5.0,0.375,41.0,1.0,1.0,0.0,0.466667,0.0,0.0,6.8,1.0,0.8,false
1.0,1.0,0.0,6.0,1.0,0.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,false
5.0,1.0,0.0,5.0,9.0,8.0,1.0,4.0,3.0,0.75,29.0,1.0,1.0,0.0,0.5,0.0,0.0,4.6,2.0,0.8,false
12.0,1.0,0.0,17.0,58.0,66.0,12.0,0.0,11.0,1.090909,347.0,1.0,0.0,0.0,0.183333,0.0,0.0,27.833333,4.0,1.5833,false
4.0,1.0,0.0,4.0,7.0,0.0,1.0,3.0,4.0,0.333333,31.0,1.0,2.0,0.0,0.4375,0.0,0.0,6.25,2.0,1.0,false
7.0,1.0,0.0,10.0,60.0,21.0,2.0,0.0,6.0,2.0,936.0,0.0,0.0,0.0,0.285714,0.0,0.0,132.714286,11.0,5.1429,true
10.0,2.0,3.0,5.0,21.0,0.0,4.0,0.0,9.0,0.0,83.0,1.0,1.0,0.968254,0.5,0.0,0.0,7.2,1.0,0.2,false
6.0,2.0,3.0,5.0,13.0,0.0,3.0,2.0,6.0,0.2,76.0,1.0,0.0,0.6,0.458333,1.0,1.0,11.5,7.0,1.6667,false
5.0,2.0,1.0,4.0,9.0,10.0,3.0,1.0,5.0,2.0,31.0,0.0,0.0,0.75,0.5,1.0,2.0,5.2,1.0,0.6,false
25.0,4.0,2.0,12.0,51.0,234.0,2.0,10.0,22.0,0.875,451.0,1.0,1.0,0.717647,0.35,1.0,1.0,16.6,12.0,1.48,true
4.0,3.0,0.0,2.0,8.0,6.0,2.0,0.0,4.0,1.333333,21.0,1.0,0.0,1.0,0.666667,0.0,0.0,4.0,0.0,0.0,false
32.0,4.0,0.0,15.0,86.0,348.0,0.0,15.0,27.0,0.888337,660.0,1.0,0.0,0.663043,0.35,2.0,3.0,19.21875,1.0,0.9688,false
5.0,5.0,0.0,4.0,18.0,8.0,1.0,0.0,4.0,0.5,78.0,1.0,0.0,0.97619,0.625,2.0,2.0,14.2,3.0,1.0,false
13.0,1.0,5.0,21.0,33.0,44.0,17.0,5.0,6.0,0.555556,162.0,1.0,1.0,0.0,0.188034,1.0,1.0,11.230769,5.0,1.2308,false
9.0,2.0,0.0,11.0,28.0,22.0,4.0,8.0,7.0,0.5,127.0,1.0,1.0,0.125,0.25,1.0,1.0,12.888889,2.0,1.0,false
205.0,1.0,0.0,154.0,583.0,20326.0,84.0,98.0,179.0,0.969309,8095.0,0.978261,7.0,0.0,0.068627,0.0,0.0,38.263415,20.0,2.122,true
2.0,4.0,0.0,2.0,18.0,0.0,1.0,1.0,2.0,0.0,102.0,1.0,0.0,0.983871,0.666667,1.0,1.0,49.0,3.0,1.5,false
2.0,1.0,3.0,8.0,5.0,1.0,3.0,5.0,2.0,2.0,15.0,0.0,0.0,0.0,0.625,0.0,0.0,6.5,1.0,0.5,true
3.0,1.0,0.0,11.0,22.0,3.0,0.0,0.0,3.0,2.0,101.0,0.0,0.0,0.0,0.416667,0.0,0.0,32.666667,2.0,1.3333,false
5.0,1.0,0.0,14.0,21.0,0.0,11.0,3.0,5.0,0.0,75.0,1.0,0.0,0.0,0.4,0.0,0.0,13.8,2.0,1.0,false
3.0,1.0,0.0,8.0,20.0,1.0,2.0,0.0,3.0,0.0,155.0,1.0,0.0,0.0,0.444444,0.0,0.0,50.0,4.0,2.0,false
11.0,1.0,0.0,11.0,24.0,17.0,7.0,4.0,10.0,0.54,107.0,1.0,0.0,0.0,0.393939,0.0,0.0,8.272727,2.0,1.1818,false
2.0,1.0,0.0,9.0,12.0,1.0,1.0,8.0,1.0,2.0,59.0,0.0,0.0,0.0,0.5,0.0,0.0,28.5,1.0,0.5,false
8.0,2.0,0.0,15.0,52.0,16.0,1.0,0.0,5.0,0.666667,335.0,1.0,1.0,0.730769,0.46875,1.0,2.0,40.5,2.0,1.0,false
9.0,1.0,0.0,4.0,11.0,28.0,3.0,1.0,9.0,0.875,60.0,1.0,2.0,0.0,0.481481,0.0,0.0,5.222222,2.0,1.1111,false
3.0,1.0,0.0,5.0,31.0,3.0,1.0,0.0,3.0,2.0,223.0,0.0,0.0,0.0,0.555556,0.0,0.0,73.333333,8.0,5.3333,false
3.0,1.0,0.0,13.0,23.0,0.0,4.0,11.0,2.0,1.0,201.0,1.0,3.0,0.0,0.583333,0.0,0.0,64.0,6.0,3.3333,false
1.0,1.0,0.0,8.0,1.0,0.0,6.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,false
11.0,5.0,2.0,6.0,28.0,49.0,2.0,0.0,10.0,0.8,95.0,1.0,0.0,0.924812,0.431818,2.0,2.0,7.545455,2.0,1.0909,false
7.0,4.0,0.0,7.0,26.0,0.0,0.0,7.0,7.0,0.611111,145.0,1.0,0.0,0.910448,0.357143,0.0,0.0,19.285714,1.0,0.8571,false
8.0,1.0,0.0,9.0,21.0,28.0,4.0,5.0,8.0,2.0,141.0,0.0,0.0,0.0,0.3125,0.0,0.0,16.625,6.0,2.75,false
22.0,4.0,0.0,9.0,54.0,149.0,0.0,9.0,18.0,0.85119,558.0,1.0,0.0,0.743902,0.530303,0.0,0.0,24.0,13.0,2.0455,false
2.0,1.0,0.0,24.0,2.0,1.0,23.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,false
4.0,4.0,0.0,9.0,37.0,0.0,0.0,9.0,4.0,0.0,190.0,1.0,0.0,0.953125,0.625,3.0,5.0,46.25,1.0,0.75,false
3.0,2.0,2.0,7.0,10.0,0.0,2.0,5.0,2.0,0.5,38.0,1.0,2.0,0.857143,0.466667,0.0,0.0,11.0,1.0,0.6667,false
9.0,1.0,0.0,6.0,18.0,0.0,2.0,0.0,9.0,0.5,65.0,0.5,2.0,0.0,0.407407,0.0,0.0,6.0,1.0,0.8889,false
3.0,6.0,0.0,3.0,7.0,3.0,0.0,0.0,3.0,2.0,17.0,0.0,0.0,0.985185,1.0,1.0,1.0,4.666667,1.0,0.6667,false
9.0,2.0,0.0,12.0,29.0,30.0,3.0,10.0,5.0,0.90625,242.0,0.75,3.0,0.125,0.21875,1.0,1.0,25.444444,4.0,1.1111,true
19.0,2.0,2.0,7.0,45.0,129.0,3.0,4.0,15.0,0.81746,311.0,1.0,0.0,0.513514,0.315789,0.0,0.0,15.0,8.0,1.4211,false
3.0,1.0,0.0,2.0,5.0,0.0,1.0,1.0,3.0,0.0,22.0,1.0,1.0,0.0,0.555556,0.0,0.0,6.0,2.0,1.0,false
3.0,1.0,0.0,4.0,13.0,0.0,1.0,3.0,3.0,0.5,60.0,1.0,4.0,0.0,0.666667,0.0,0.0,17.666667,3.0,1.3333,false
40.0,1.0,3.0,28.0,80.0,726.0,4.0,0.0,30.0,0.82906,508.0,1.0,3.0,0.0,0.107813,0.0,0.0,11.475,6.0,1.5,false
8.0,1.0,0.0,52.0,8.0,28.0,49.0,3.0,8.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,false
6.0,1.0,0.0,6.0,11.0,13.0,2.0,4.0,4.0,0.8,42.0,1.0,1.0,0.0,0.6,0.0,0.0,5.833333,3.0,1.1667,false
20.0,2.0,0.0,102.0,55.0,174.0,99.0,4.0,20.0,0.729323,548.0,1.0,1.0,0.36,0.283333,1.0,1.0,26.05,10.0,2.0,false
21.0,1.0,0.0,5.0,79.0,58.0,3.0,0.0,18.0,0.7,948.0,1.0,0.0,0.0,0.292857,0.0,0.0,43.952381,18.0,2.619,true
13.0,3.0,0.0,12.0,26.0,48.0,10.0,3.0,12.0,0.633333,242.0,1.0,1.0,0.545455,0.222222,1.0,1.0,17.230769,6.0,1.5385,false
16.0,4.0,0.0,7.0,26.0,68.0,0.0,7.0,16.0,0.847619,172.0,1.0,0.0,0.802632,0.71875,0.0,0.0,9.3125,1.0,0.9375,false
15.0,2.0,0.0,11.0,39.0,0.0,1.0,0.0,15.0,0.547619,217.0,1.0,2.0,0.735849,0.222222,1.0,2.0,13.266667,3.0,1.2,false
21.0,1.0,0.0,72.0,47.0,168.0,70.0,0.0,19.0,0.95,382.0,0.5,0.0,0.0,0.1375,0.0,0.0,16.714286,8.0,1.8571,false
12.0,1.0,0.0,8.0,19.0,44.0,4.0,4.0,12.0,0.833333,85.0,1.0,3.0,0.0,0.236111,1.0,1.0,5.583333,2.0,1.0,false
23.0,1.0,0.0,63.0,23.0,253.0,55.0,11.0,23.0,1.045455,25.0,0.0,0.0,0.0,0.168478,0.0,0.0,0.0,1.0,1.0,false
17.0,4.0,0.0,15.0,78.0,84.0,0.0,15.0,15.0,0.851563,413.0,1.0,0.0,0.792208,0.254902,1.0,1.0,22.823529,6.0,1.2353,false
25.0,3.0,1.0,15.0,85.0,210.0,1.0,0.0,10.0,0.75,542.0,1.0,0.0,0.783019,0.192308,1.0,5.0,20.52,6.0,1.6,false
11.0,1.0,0.0,11.0,51.0,37.0,4.0,8.0,5.0,0.566667,349.0,1.0,1.0,0.0,0.383333,0.0,0.0,30.454545,8.0,1.8182,false
10.0,1.0,0.0,2.0,12.0,25.0,1.0,1.0,10.0,0.805556,53.0,1.0,0.0,0.0,0.7,0.0,0.0,3.9,1.0,0.9,false
4.0,1.0,0.0,2.0,6.0,0.0,1.0,1.0,4.0,0.333333,35.0,1.0,2.0,0.0,0.5,0.0,0.0,7.25,3.0,1.25,false
10.0,2.0,0.0,10.0,41.0,15.0,0.0,10.0,8.0,0.694444,214.0,1.0,0.0,0.5,0.4,0.0,0.0,20.0,7.0,1.6,false
2.0,3.0,0.0,8.0,7.0,0.0,1.0,7.0,2.0,1.0,37.0,0.5,1.0,0.933333,0.6,0.0,0.0,16.5,1.0,0.5,false
14.0,1.0,0.0,10.0,34.0,65.0,1.0,0.0,13.0,0.355769,207.0,1.0,0.0,0.0,0.404762,0.0,0.0,13.214286,3.0,1.1429,false
7.0,1.0,0.0,3.0,33.0,17.0,2.0,0.0,4.0,0.666667,274.0,1.0,0.0,0.0,0.375,0.0,0.0,37.857143,4.0,1.2857,false
15.0,1.0,0.0,16.0,29.0,81.0,14.0,3.0,11.0,0.836735,149.0,1.0,2.0,0.0,0.193878,0.0,0.0,8.466667,2.0,1.2,false
6.0,6.0,0.0,3.0,20.0,15.0,0.0,0.0,6.0,2.0,61.0,0.0,0.0,0.963768,0.833333,1.0,1.0,9.166667,3.0,1.1667,false
16.0,4.0,0.0,8.0,37.0,86.0,0.0,8.0,16.0,0.857143,265.0,1.0,0.0,0.802632,0.359375,2.0,4.0,15.125,1.0,0.9375,false
13.0,2.0,0.0,10.0,50.0,46.0,0.0,10.0,10.0,0.783333,267.0,1.0,0.0,0.428571,0.323077,0.0,0.0,19.153846,8.0,1.5385,false
4.0,4.0,0.0,2.0,8.0,6.0,2.0,0.0,4.0,2.0,20.0,0.0,0.0,1.0,0.666667,0.0,0.0,4.0,0.0,0.0,false
6.0,1.0,0.0,4.0,6.0,15.0,4.0,0.0,6.0,2.0,6.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,false
15.0,1.0,0.0,8.0,36.0,35.0,2.0,6.0,15.0,0.666667,214.0,1.0,3.0,0.0,0.25,1.0,1.0,12.866667,3.0,1.0667,false
1.0,1.0,0.0,8.0,1.0,0.0,7.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,false
9.0,1.0,0.0,3.0,11.0,26.0,2.0,1.0,9.0,0.85,60.0,1.0,0.0,0.0,0.361111,0.0,0.0,5.111111,1.0,0.8889,false
9.0,1.0,0.0,41.0,17.0,6.0,41.0,0.0,9.0,0.59375,148.0,0.75,0.0,0.0,0.407407,1.0,1.0,15.0,4.0,1.3333,false
9.0,2.0,0.0,10.0,36.0,14.0,1.0,10.0,8.0,0.5625,166.0,1.0,1.0,0.454545,0.377778,0.0,0.0,17.222222,4.0,1.4444,false
56.0,1.0,0.0,33.0,146.0,1146.0,12.0,23.0,56.0,0.853535,1086.0,1.0,5.0,0.0,0.079545,0.0,0.0,18.071429,6.0,1.4107,false
4.0,2.0,0.0,4.0,13.0,0.0,1.0,0.0,3.0,0.333333,41.0,1.0,1.0,0.8125,0.583333,1.0,2.0,9.0,1.0,0.75,false
4.0,1.0,0.0,9.0,4.0,6.0,9.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,false
8.0,1.0,0.0,29.0,103.0,28.0,0.0,29.0,2.0,2.0,1168.0,0.0,0.0,0.0,0.285714,0.0,0.0,145.0,3.0,1.25,false
10.0,1.0,3.0,4.0,16.0,25.0,3.0,1.0,7.0,0.722222,130.0,1.0,0.0,0.0,0.45,0.0,0.0,11.4,2.0,1.0,false
